popularity,profit,budget,revenue,original_title,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
3.053421,33145109,75000000,108145109,The Man from U.N.C.L.E.,Guy Ritchie,116,Adventure,Davis Entertainment|Warner Bros.|Wigram Productions|RatPac-Dune Entertainment,8/13/15,1548,7.0,2015,68999969.6400133,99493456.5028791
3.025852,17629776,25000000,42629776,The Age of Adaline,Lee Toland Krieger,112,Fantasy,Lakeshore Entertainment|Sidney Kimmel Entertainment|Sierra/Affinity,4/16/15,1221,7.3,2015,22999989.8800044,39219376.6634742
3.025852,17629776,25000000,42629776,The Age of Adaline,Lee Toland Krieger,112,Drama,Lakeshore Entertainment|Sidney Kimmel Entertainment|Sierra/Affinity,4/16/15,1221,7.3,2015,22999989.8800044,39219376.6634742
3.025852,17629776,25000000,42629776,The Age of Adaline,Lee Toland Krieger,112,Romance,Lakeshore Entertainment|Sidney Kimmel Entertainment|Sierra/Affinity,4/16/15,1221,7.3,2015,22999989.8800044,39219376.6634742
3.023253,4333790,10000000,14333790,Hardcore Henry,Ilya Naishuller,97,Action,Bazelevs Production|Versus Pictures,9/12/15,396,5.9,2015,9199995.95200178,13187080.9976843
3.023253,4333790,10000000,14333790,Hardcore Henry,Ilya Naishuller,97,Adventure,Bazelevs Production|Versus Pictures,9/12/15,396,5.9,2015,9199995.95200178,13187080.9976843
3.023253,4333790,10000000,14333790,Hardcore Henry,Ilya Naishuller,97,Science Fiction,Bazelevs Production|Versus Pictures,9/12/15,396,5.9,2015,9199995.95200178,13187080.9976843
2.976436,233871007,135000000,368871007,Home,Tim Johnson,94,Fantasy,Twentieth Century Fox Film Corporation|DreamWorks Animation,3/18/15,1060,6.9,2015,124199945.352024,339361177.121082
2.976436,233871007,135000000,368871007,Home,Tim Johnson,94,Comedy,Twentieth Century Fox Film Corporation|DreamWorks Animation,3/18/15,1060,6.9,2015,124199945.352024,339361177.121082
2.976436,233871007,135000000,368871007,Home,Tim Johnson,94,Animation,Twentieth Century Fox Film Corporation|DreamWorks Animation,3/18/15,1060,6.9,2015,124199945.352024,339361177.121082
2.976436,233871007,135000000,368871007,Home,Tim Johnson,94,Science Fiction,Twentieth Century Fox Film Corporation|DreamWorks Animation,3/18/15,1060,6.9,2015,124199945.352024,339361177.121082
2.976436,233871007,135000000,368871007,Home,Tim Johnson,94,Family,Twentieth Century Fox Film Corporation|DreamWorks Animation,3/18/15,1060,6.9,2015,124199945.352024,339361177.121082
2.968254,73512300,12000000,85512300,Paper Towns,Jake Schreier,109,Drama,Fox 2000 Pictures,7/9/15,1252,6.2,2015,11039995.1424021,78671281.3846362
2.968254,73512300,12000000,85512300,Paper Towns,Jake Schreier,109,Mystery,Fox 2000 Pictures,7/9/15,1252,6.2,2015,11039995.1424021,78671281.3846362
2.968254,73512300,12000000,85512300,Paper Towns,Jake Schreier,109,Romance,Fox 2000 Pictures,7/9/15,1252,6.2,2015,11039995.1424021,78671281.3846362
2.93234,-30000000,30000000,0,Wild Card,Simon West,92,Thriller,Current Entertainment|Lionsgate|Sierra / Affinity|SJ Heat Productions|Silver State Production Services,1/14/15,481,5.3,2015,27599987.8560053,0.0
2.93234,-30000000,30000000,0,Wild Card,Simon West,92,Crime,Current Entertainment|Lionsgate|Sierra / Affinity|SJ Heat Productions|Silver State Production Services,1/14/15,481,5.3,2015,27599987.8560053,0.0
2.93234,-30000000,30000000,0,Wild Card,Simon West,92,Drama,Current Entertainment|Lionsgate|Sierra / Affinity|SJ Heat Productions|Silver State Production Services,1/14/15,481,5.3,2015,27599987.8560053,0.0
2.885126,5064511,4000000,9064511,The Lobster,Yorgos Lanthimos,118,Thriller,Haut et Court|Eurimages|Lemming Film|Element Pictures|Nederlands Fonds voor de Film,10/8/15,638,6.6,2015,3679998.38080071,8339346.45068756
2.885126,5064511,4000000,9064511,The Lobster,Yorgos Lanthimos,118,Comedy,Haut et Court|Eurimages|Lemming Film|Element Pictures|Nederlands Fonds voor de Film,10/8/15,638,6.6,2015,3679998.38080071,8339346.45068756
2.885126,5064511,4000000,9064511,The Lobster,Yorgos Lanthimos,118,Drama,Haut et Court|Eurimages|Lemming Film|Element Pictures|Nederlands Fonds voor de Film,10/8/15,638,6.6,2015,3679998.38080071,8339346.45068756
2.885126,5064511,4000000,9064511,The Lobster,Yorgos Lanthimos,118,Romance,Haut et Court|Eurimages|Lemming Film|Element Pictures|Nederlands Fonds voor de Film,10/8/15,638,6.6,2015,3679998.38080071,8339346.45068756
2.885126,5064511,4000000,9064511,The Lobster,Yorgos Lanthimos,118,Science Fiction,Haut et Court|Eurimages|Lemming Film|Element Pictures|Nederlands Fonds voor de Film,10/8/15,638,6.6,2015,3679998.38080071,8339346.45068756
2.883233,28472135,11800000,40272135,Carol,Todd Haynes,118,Romance,Killer Films|Film4|Number 9 Films,11/20/15,562,7.1,2015,10855995.2233621,37050347.8978469
2.883233,28472135,11800000,40272135,Carol,Todd Haynes,118,Drama,Killer Films|Film4|Number 9 Films,11/20/15,562,7.1,2015,10855995.2233621,37050347.8978469
2.814802,159564672,35000000,194564672,The Intern,Nancy Meyers,121,Comedy,Waverly Films|Warner Bros.,9/24/15,1255,7.1,2015,32199985.8320062,178999419.480255
2.798017,148427584,55000000,203427584,Everest,Baltasar KormÃ¡kur,121,Adventure,Universal Pictures|Working Title Films|Walden Media|Cross Creek Pictures|Free State Pictures,9/10/15,1172,6.7,2015,50599977.7360098,187153294.93255
2.798017,148427584,55000000,203427584,Everest,Baltasar KormÃ¡kur,121,Drama,Universal Pictures|Working Title Films|Walden Media|Cross Creek Pictures|Free State Pictures,9/10/15,1172,6.7,2015,50599977.7360098,187153294.93255
2.793297,41134059,60000000,101134059,Joy,David O. Russell,124,Comedy,Fox 2000 Pictures|Davis Entertainment|Annapurna Pictures|TSG Entertainment,12/24/15,1001,6.4,2015,55199975.7120106,93043293.3409509
2.793297,41134059,60000000,101134059,Joy,David O. Russell,124,Drama,Fox 2000 Pictures|Davis Entertainment|Annapurna Pictures|TSG Entertainment,12/24/15,1001,6.4,2015,55199975.7120106,93043293.3409509
2.614499,28718711,105000000,133718711,Point Break,Ericson Core,114,Action,Studio Babelsberg|Alcon Entertainment|DMG Entertainment|Ehman Productions,12/3/15,505,5.5,2015,96599957.4960187,123021159.990689
2.614499,28718711,105000000,133718711,Point Break,Ericson Core,114,Crime,Studio Babelsberg|Alcon Entertainment|DMG Entertainment|Ehman Productions,12/3/15,505,5.5,2015,96599957.4960187,123021159.990689
2.614499,28718711,105000000,133718711,Point Break,Ericson Core,114,Thriller,Studio Babelsberg|Alcon Entertainment|DMG Entertainment|Ehman Productions,12/3/15,505,5.5,2015,96599957.4960187,123021159.990689
2.584264,16606743,20000000,36606743,Burnt,John Wells,100,Drama,Double Feature Films|PeaPie Films|3 Arts Entertainment,10/2/15,631,6.3,2015,18399991.9040035,33678188.7415969
2.578919,4523226,26000000,30523226,Self/less,Tarsem Singh,116,Science Fiction,Endgame Entertainment|Ram Bergman Productions,7/10/15,719,6.2,2015,23919989.4752046,28081355.5642035
2.578919,4523226,26000000,30523226,Self/less,Tarsem Singh,116,Mystery,Endgame Entertainment|Ram Bergman Productions,7/10/15,719,6.2,2015,23919989.4752046,28081355.5642035
2.578919,4523226,26000000,30523226,Self/less,Tarsem Singh,116,Thriller,Endgame Entertainment|Ram Bergman Productions,7/10/15,719,6.2,2015,23919989.4752046,28081355.5642035
2.575711,-29581440,60000000,30418560,Mortdecai,David Koepp,106,Comedy,Lionsgate|Mad Chance|OddLot Entertainment|Huayi Brothers Media,1/21/15,696,5.3,2015,55199975.7120106,27985062.8865723
2.575711,-29581440,60000000,30418560,Mortdecai,David Koepp,106,Adventure,Lionsgate|Mad Chance|OddLot Entertainment|Huayi Brothers Media,1/21/15,696,5.3,2015,55199975.7120106,27985062.8865723
2.557859,49191523,15000000,64191523,The Danish Girl,Tom Hooper,120,Drama,Pretty Pictures|Working Title Films|ArtÃ©mis Productions|Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique|Taxshelter. be,11/27/15,867,7.3,2015,13799993.9280026,59056175.1752829
2.550747,-52247060,70000000,17752940,Blackhat,Michael Mann,133,Mystery,Universal Pictures|Forward Pass|Legendary Pictures,1/13/15,584,5.0,2015,64399971.6640124,16332697.613613
2.550747,-52247060,70000000,17752940,Blackhat,Michael Mann,133,Crime,Universal Pictures|Forward Pass|Legendary Pictures,1/13/15,584,5.0,2015,64399971.6640124,16332697.613613
2.550747,-52247060,70000000,17752940,Blackhat,Michael Mann,133,Action,Universal Pictures|Forward Pass|Legendary Pictures,1/13/15,584,5.0,2015,64399971.6640124,16332697.613613
2.550747,-52247060,70000000,17752940,Blackhat,Michael Mann,133,Thriller,Universal Pictures|Forward Pass|Legendary Pictures,1/13/15,584,5.0,2015,64399971.6640124,16332697.613613
2.550747,-52247060,70000000,17752940,Blackhat,Michael Mann,133,Drama,Universal Pictures|Forward Pass|Legendary Pictures,1/13/15,584,5.0,2015,64399971.6640124,16332697.613613
2.487849,54025816,30000000,84025816,Sicario,Denis Villeneuve,121,Action,Lionsgate|Thunder Road Pictures|Black Label Media,9/17/15,1479,7.1,2015,27599987.8560053,77303716.7063646
2.487849,54025816,30000000,84025816,Sicario,Denis Villeneuve,121,Crime,Lionsgate|Thunder Road Pictures|Black Label Media,9/17/15,1479,7.1,2015,27599987.8560053,77303716.7063646
2.487849,54025816,30000000,84025816,Sicario,Denis Villeneuve,121,Drama,Lionsgate|Thunder Road Pictures|Black Label Media,9/17/15,1479,7.1,2015,27599987.8560053,77303716.7063646
2.487849,54025816,30000000,84025816,Sicario,Denis Villeneuve,121,Mystery,Lionsgate|Thunder Road Pictures|Black Label Media,9/17/15,1479,7.1,2015,27599987.8560053,77303716.7063646
2.487849,54025816,30000000,84025816,Sicario,Denis Villeneuve,121,Thriller,Lionsgate|Thunder Road Pictures|Black Label Media,9/17/15,1479,7.1,2015,27599987.8560053,77303716.7063646
2.487042,47977595,120000001,167977596,Fantastic Four,Josh Trank,100,Action,Twentieth Century Fox Film Corporation|Marv Films|Marvel Entertainment|Constantin Film.|Moving Picture Company (MPC),8/5/15,1565,4.4,2015,110399952.34402,154539320.322699
2.487042,47977595,120000001,167977596,Fantastic Four,Josh Trank,100,Adventure,Twentieth Century Fox Film Corporation|Marv Films|Marvel Entertainment|Constantin Film.|Moving Picture Company (MPC),8/5/15,1565,4.4,2015,110399952.34402,154539320.322699
2.487042,47977595,120000001,167977596,Fantastic Four,Josh Trank,100,Science Fiction,Twentieth Century Fox Film Corporation|Marv Films|Marvel Entertainment|Constantin Film.|Moving Picture Company (MPC),8/5/15,1565,4.4,2015,110399952.34402,154539320.322699
2.46449,36923945,3500000,40423945,The Witch,Robert Eggers,92,Mystery,Parts and Labor|RT Features|Rooks Nest Entertainment|Maiden Voyage Pictures|Pulse Films,3/24/15,700,5.8,2015,3219998.58320062,37190013.0363942
2.46449,36923945,3500000,40423945,The Witch,Robert Eggers,92,Horror,Parts and Labor|RT Features|Rooks Nest Entertainment|Maiden Voyage Pictures|Pulse Films,3/24/15,700,5.8,2015,3219998.58320062,37190013.0363942
2.404473,170666219,65000000,235666219,Spy,Paul Feig,120,Action,Twentieth Century Fox Film Corporation|Chernin Entertainment|Feigco Entertainment,5/6/15,1840,6.9,2015,59799973.6880115,216812826.082356
2.404473,170666219,65000000,235666219,Spy,Paul Feig,120,Comedy,Twentieth Century Fox Film Corporation|Chernin Entertainment|Feigco Entertainment,5/6/15,1840,6.9,2015,59799973.6880115,216812826.082356
2.404473,170666219,65000000,235666219,Spy,Paul Feig,120,Crime,Twentieth Century Fox Film Corporation|Chernin Entertainment|Feigco Entertainment,5/6/15,1840,6.9,2015,59799973.6880115,216812826.082356
2.395366,103862963,50100000,153962963,Focus,Glenn Ficarra|John Requa,105,Romance,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,2/25/15,1831,6.7,2015,46091979.7195289,141645863.63582
2.395366,103862963,50100000,153962963,Focus,Glenn Ficarra|John Requa,105,Comedy,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,2/25/15,1831,6.7,2015,46091979.7195289,141645863.63582
2.395366,103862963,50100000,153962963,Focus,Glenn Ficarra|John Requa,105,Crime,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,2/25/15,1831,6.7,2015,46091979.7195289,141645863.63582
2.395366,103862963,50100000,153962963,Focus,Glenn Ficarra|John Requa,105,Drama,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,2/25/15,1831,6.7,2015,46091979.7195289,141645863.63582
2.354654,47347656,35000000,82347656,Hitman: Agent 47,Aleksander Bach,96,Action,Twentieth Century Fox Film Corporation|Fox International Productions|Infinite Frameworks Studios|TSG Entertainment,8/20/15,820,5.5,2015,32199985.8320062,75759810.1856835
2.354654,47347656,35000000,82347656,Hitman: Agent 47,Aleksander Bach,96,Crime,Twentieth Century Fox Film Corporation|Fox International Productions|Infinite Frameworks Studios|TSG Entertainment,8/20/15,820,5.5,2015,32199985.8320062,75759810.1856835
2.354654,47347656,35000000,82347656,Hitman: Agent 47,Aleksander Bach,96,Thriller,Twentieth Century Fox Film Corporation|Fox International Productions|Infinite Frameworks Studios|TSG Entertainment,8/20/15,820,5.5,2015,32199985.8320062,75759810.1856835
2.345821,-6179242,100000000,93820758,In the Heart of the Sea,Ron Howard,122,Thriller,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,11/20/15,805,6.4,2015,91999959.5200178,86315059.3813738
2.345821,-6179242,100000000,93820758,In the Heart of the Sea,Ron Howard,122,Drama,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,11/20/15,805,6.4,2015,91999959.5200178,86315059.3813738
2.345821,-6179242,100000000,93820758,In the Heart of the Sea,Ron Howard,122,Adventure,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,11/20/15,805,6.4,2015,91999959.5200178,86315059.3813738
2.345821,-6179242,100000000,93820758,In the Heart of the Sea,Ron Howard,122,Action,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,11/20/15,805,6.4,2015,91999959.5200178,86315059.3813738
2.345821,-6179242,100000000,93820758,In the Heart of the Sea,Ron Howard,122,History,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,11/20/15,805,6.4,2015,91999959.5200178,86315059.3813738
2.331636,-20000000,20000000,0,Survivor,James McTeigue,96,Crime,Nu Image Films|Winkler Films|Millennium Films|Survivor Productions,5/21/15,280,5.4,2015,18399991.9040035,0.0
2.331636,-20000000,20000000,0,Survivor,James McTeigue,96,Thriller,Nu Image Films|Winkler Films|Millennium Films|Survivor Productions,5/21/15,280,5.4,2015,18399991.9040035,0.0
2.331636,-20000000,20000000,0,Survivor,James McTeigue,96,Action,Nu Image Films|Winkler Films|Millennium Films|Survivor Productions,5/21/15,280,5.4,2015,18399991.9040035,0.0
2.331567,102935567,35000000,137935567,Creed,Ryan Coogler,133,Drama,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Chartoff-Winkler Productions,11/25/15,1171,7.3,2015,32199985.8320062,126900665.803707
2.31767,105795793,35000000,140795793,Trainwreck,Judd Apatow,125,Comedy,Universal Pictures|Fuji Television Network|Dentsu|Apatow Productions,7/17/15,849,6.1,2015,32199985.8320062,129532072.565888
2.29573,19848185,13000000,32848185,Eye in the Sky,Gavin Hood,102,Drama,Entertainment One|Moonlighting Films|Raindog Films,9/11/15,265,7.2,2015,11959994.7376023,30220316.9030605
2.29573,19848185,13000000,32848185,Eye in the Sky,Gavin Hood,102,Thriller,Entertainment One|Moonlighting Films|Raindog Films,9/11/15,265,7.2,2015,11959994.7376023,30220316.9030605
2.29573,19848185,13000000,32848185,Eye in the Sky,Gavin Hood,102,War,Entertainment One|Moonlighting Films|Raindog Films,9/11/15,265,7.2,2015,11959994.7376023,30220316.9030605
2.28135,17972994,25000000,42972994,Legend,Brian Helgeland,131,Crime,Working Title Films|Cross Creek Pictures|Anton Capital Entertainment (ACE),9/9/15,619,6.7,2015,22999989.8800044,39535137.0845396
2.28135,17972994,25000000,42972994,Legend,Brian Helgeland,131,Thriller,Working Title Films|Cross Creek Pictures|Anton Capital Entertainment (ACE),9/9/15,619,6.7,2015,22999989.8800044,39535137.0845396
2.272044,45895,0,45895,Beyond the Reach,Jean-Baptiste LÃ©onetti,95,Thriller,Furthur Films,4/17/15,81,5.5,2015,0.0,42223.3814217121
2.234573,-21611680,150000000,128388320,Pan,Joe Wright,111,Adventure,Warner Bros.|Moving Picture Company (MPC)|Berlanti Productions|RatPac-Dune Entertainment,9/24/15,586,5.9,2015,137999939.280026,118117202.42843
2.234573,-21611680,150000000,128388320,Pan,Joe Wright,111,Family,Warner Bros.|Moving Picture Company (MPC)|Berlanti Productions|RatPac-Dune Entertainment,9/24/15,586,5.9,2015,137999939.280026,118117202.42843
2.234573,-21611680,150000000,128388320,Pan,Joe Wright,111,Fantasy,Warner Bros.|Moving Picture Company (MPC)|Berlanti Productions|RatPac-Dune Entertainment,9/24/15,586,5.9,2015,137999939.280026,118117202.42843
2.165433,0,0,0,Mythica: The Darkspore,Anne K. Black,108,Action,Arrowstorm Entertainment,6/24/15,27,5.1,2015,0.0,0.0
2.165433,0,0,0,Mythica: The Darkspore,Anne K. Black,108,Adventure,Arrowstorm Entertainment,6/24/15,27,5.1,2015,0.0,0.0
2.165433,0,0,0,Mythica: The Darkspore,Anne K. Black,108,Fantasy,Arrowstorm Entertainment,6/24/15,27,5.1,2015,0.0,0.0
2.141506,0,0,0,Me and Earl and the Dying Girl,Alfonso Gomez-Rejon,105,Comedy,Indian Paintbrush,6/12/15,569,7.7,2015,0.0,0.0
2.141506,0,0,0,Me and Earl and the Dying Girl,Alfonso Gomez-Rejon,105,Drama,Indian Paintbrush,6/12/15,569,7.7,2015,0.0,0.0
2.140199,147233113,99000000,246233113,The Peanuts Movie,Steve Martino,88,Adventure,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,11/5/15,414,6.4,2015,91079959.9248176,226534364.284879
2.140199,147233113,99000000,246233113,The Peanuts Movie,Steve Martino,88,Animation,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,11/5/15,414,6.4,2015,91079959.9248176,226534364.284879
2.140199,147233113,99000000,246233113,The Peanuts Movie,Steve Martino,88,Comedy,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,11/5/15,414,6.4,2015,91079959.9248176,226534364.284879
2.140199,147233113,99000000,246233113,The Peanuts Movie,Steve Martino,88,Family,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,11/5/15,414,6.4,2015,91079959.9248176,226534364.284879
2.121884,13623572,35000000,48623572,Concussion,Peter Landesman,123,Drama,Village Roadshow Pictures|Scott Free Productions|LStar Capital|The Cantillon Company|The Shuman Company,11/12/15,500,6.9,2015,32199985.8320062,44733666.5571867
