popularity,profit_adj,profit,budget,revenue,original_title,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_or_loss
1.40805,15903831.522314075,17286781,700000,17986781,Dope,Rick Famuyiwa,103,Crime|Drama|Comedy,Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment,6/19/15,448,7.3,2015,643999.716640124,16547831.2389542,profit
1.388251,191438.11576730013,208085,28000000,28208085,American Ultra,Nima Nourizadeh,96,Comedy|Action,Concorde Filmverleih|Likely Story|FilmNation Entertainment|Circle of Confusion|The Bridge Finance Company,8/19/15,695,5.9,2015,25759988.6656049,25951426.7813722,profit
1.388032,46570170.6691249,50619773,11000000,61619773,Woman in Gold,Simon Curtis,120,Drama,BBC Films|Origin Pictures,4/10/15,277,7.3,2015,10119995.5472019,56690166.2163268,profit
1.38032,0.0,0,0,0,The Scorpion King: The Lost Throne,Mike Elliott,105,Action|Fantasy|Adventure,Universal Pictures,1/9/15,22,4.5,2015,0.0,0.0,at cost
1.376605,69010138.3955391,75011053,30000000,105011053,Sisters,Jason Moore,118,Comedy,Little Stranger,12/18/15,399,5.9,2015,27599987.8560053,96610126.2515444,profit
1.360926,18628373.523515597,20248241,12000000,32248241,Project Almanac,Dean Israelite,106,Science Fiction|Thriller,Paramount Pictures|MTV Films|Platinum Dunes|Insurge Pictures,1/30/15,637,6.3,2015,11039995.1424021,29668368.6659177,profit
1.360827,4774472.21923222,5189646,0,5189646,Absolutely Anything,Terry Jones,85,Comedy|Science Fiction,Premiere Picture|Bill and Ben Productions|GFM films,6/26/15,199,5.8,2015,0.0,4774472.21923222,profit
1.355822,43819277.1195181,47629670,25000000,72629670,The Transporter Refueled,Camille Delamarre,96,Thriller|Action|Crime,EuropaCorp,9/3/15,407,5.3,2015,22999989.8800044,66819266.9995225,profit
1.345982,18105428.27361151,19679822,55000000,74679822,Crimson Peak,Guillermo del Toro,119,Mystery|Thriller|Fantasy|Horror|Drama,Legendary Pictures,10/13/15,819,6.4,2015,50599977.7360098,68705406.0096213,profit
1.342839,0.0,0,0,0,Everly,Joe Lynch,90,Thriller|Action,"Crime Scene Pictures|Radius-TWC|Anonymous Content|Vega, Baby!",1/23/15,169,5.1,2015,0.0,0.0,at cost
1.338481,99003968.8782534,107613057,14800000,122413057,Magic Mike XXL,Gregory Jacobs,115,Comedy|Drama|Music,Warner Bros.|Iron Horse Entertainment (II),7/1/15,501,6.3,2015,13615994.0089626,112619962.887216,profit
1.338322,62651561.19331302,68099553,10000000,78099553,Paranormal Activity: The Ghost Dimension,Gregory Plotkin,88,Horror|Thriller,Paramount Pictures|Blumhouse Productions,10/21/15,267,5.0,2015,9199995.95200178,71851557.1453148,profit
1.329702,210766.387262789,229094,0,229094,Slow West,John Maclean,84,Romance|Thriller|Western,The New Zealand Film Commission|Film4|See Saw Films|DMC Films,4/16/15,229,6.6,2015,0.0,210766.387262789,profit
1.316239,-6223189.14179671,-6764339,15000000,8235661,Trumbo,Jay Roach,124,Drama,Groundswell Productions|Inimitable Pictures|ShivHans Pictures,10/27/15,273,7.2,2015,13799993.9280026,7576804.78620589,loss
1.315266,11674543.703200802,12689727,19500000,32189727,Secret in Their Eyes,Billy Ray,111,Crime|Drama|Mystery,Ingenious Media|Gran Via Productions|IM Global|Route One Films,10/14/15,202,6.2,2015,17939992.1064034,29614535.8096042,profit
1.29314,2300395.50782597,2500431,0,2500431,Mistress America,Noah Baumbach,84,Comedy,RT Features,8/14/15,132,6.4,2015,0.0,2300395.50782597,profit
1.291013,218586413.2619779,237594032,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,93,Family|Animation,Paramount Pictures|Nickelodeon Movies|Nickelodeon Animation Studios|United Plankton Pictures|Disruption Entertainment,2/5/15,533,5.7,2015,68079970.0448131,286666383.306791,profit
1.284541,4342117.4894683,4719695,0,4719695,True Story,Rupert Goold,100,Crime|Drama|Mystery,Plan B Entertainment|Regency Enterprises|New Regency Pictures,4/17/15,354,6.0,2015,0.0,4342117.4894683,profit
1.278928,22049864.898059502,23967255,20000000,43967255,Max,Boaz Yakin,111,Adventure|Drama|Family,Sunswept Entertainment|Warner Bros.|Metro-Goldwyn-Mayer (MGM),6/26/15,214,7.0,2015,18399991.9040035,40449856.802063,profit
1.25358,54923975.8334506,59700000,0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,85,Family|Animation|Comedy|Adventure,Aardman Animations|Studio Canal|Anton Capital Entertainment (ACE),2/5/15,340,6.9,2015,0.0,54923975.8334506,profit
1.251681,-10119995.5472019,-11000000,11000000,0,Louder Than Bombs,Joachim Trier,109,Drama,Motlys|Arte France CinÃ©ma|Animal Kingdom,5/18/15,43,6.3,2015,10119995.5472019,0.0,loss
1.245224,1566237.67085542,1702433,0,1702433,A Perfect Day,Fernando LeÃ³n de Aranoa,106,Comedy|Drama,Reposado Producciones|TelevisiÃ³n EspaÃ±ola (TVE)|Mediapro,8/28/15,102,6.3,2015,0.0,1566237.67085542,profit
1.225325,-26988419.0450956,-29335251,40000000,10664749,The Gunman,Pierre Morel,115,Action|Drama|Crime,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),2/16/15,283,5.6,2015,36799983.8080071,9811564.7629115,loss
1.191138,56931497.75014092,61882090,1000000,62882090,Unfriended,Levan Gabriadze,82,Horror|Thriller,Bazelevs Production|Blumhouse Productions,4/17/15,643,5.6,2015,919999.595200178,57851497.3453411,profit
1.178831,15345778.167857602,16680201,35000000,51680201,Hot Pursuit,Anne Fletcher,87,Action|Crime|Comedy,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard,5/8/15,472,5.5,2015,32199985.8320062,47545763.9998638,profit
1.164724,86759504.74581791,94303851,10000000,104303851,Insidious: Chapter 3,Leigh Whannell,97,Drama|Horror|Thriller,Sony Pictures,6/4/15,610,6.3,2015,9199995.95200178,95959500.6978197,profit
1.161812,109004.312038102,118483,0,118483,Z for Zachariah,Craig Zobel,97,Drama|Science Fiction|Thriller,Palomar Pictures|Lucky Hat Entertainment|Silver Reel|Material Pictures|Zik Zak Kvikmyndir,8/13/15,181,5.5,2015,0.0,109004.312038102,profit
1.144808,0.0,0,0,0,Dragonheart 3: The Sorcerer's Curse,Colin Teague,97,Action|Adventure|Fantasy,Raffaella Productions,2/24/15,59,4.5,2015,0.0,0.0,at cost
1.142518,32556657.715070542,35387687,6000000,41387687,The Lady in the Van,Nicholas Hytner,104,Comedy|Drama,BBC Films|TriStar Productions,11/13/15,135,5.9,2015,5519997.57120106,38076655.2862716,profit
1.138395,-5310883.503211297,-5772702,40000000,34227298,Victor Frankenstein,Paul McGuigan,109,Drama|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment,11/10/15,408,5.5,2015,36799983.8080071,31489100.3047958,loss
1.128081,0.0,0,0,0,Brothers of the Wind,Gerado Olivares|Otmar Penker,98,Adventure|Drama|Family,Terra Mater Factual Studios,12/24/15,11,7.5,2015,0.0,0.0,at cost
1.125239,-3901455.16335973,-4240714,8000000,3759286,Anomalisa,Duke Johnson|Charlie Kaufman,90,Animation|Comedy|Drama|Romance,Starburns Industries,12/30/15,259,6.7,2015,7359996.76160142,3458541.59824169,loss
1.073349,-1655999.27136032,-1800000,1800000,0,Bone Tomahawk,S. Craig Zahler,132,Horror|Western|Adventure|Drama,Caliber Media Company|The Fyzz Facility|Realbuilder Productions,10/23/15,220,6.3,2015,1655999.27136032,0.0,loss
1.065888,16257405.7667414,17671101,0,17671101,Regression,Alejandro AmenÃ¡bar,106,Horror|Mystery|Thriller,The Weinstein Company|HimenÃ³ptero|First Generation Films|Mod Producciones|FilmNation Entertainment,10/1/15,310,5.2,2015,0.0,16257405.7667414,profit
1.063055,0.0,0,0,0,Pawn Sacrifice,Edward Zwick,114,Drama,Material Pictures|MICA Entertainment|PalmStar Media|Gail Katz Productions,9/16/15,148,6.6,2015,0.0,0.0,at cost
1.046518,10554653.0359526,11472454,0,11472454,The Man Who Knew Infinity,Matt Brown,108,Drama,Animus Films|Edward R. Pressman Film|Kreo Films FZ|Xeitgeist Entertainment Group|American Entertainment Investors,9/17/15,104,7.1,2015,0.0,10554653.0359526,profit
1.041922,-18399991.9040035,-20000000,20000000,0,Momentum,Stephen S. Campanelli,96,Thriller|Action,Thaba Media|Azari Media,8/1/15,100,5.8,2015,18399991.9040035,0.0,loss
1.03839,-481157.94829049986,-522998,2000000,1477002,The Diary of a Teenage Girl,Marielle Heller,102,Drama|Romance,Caviar Films|Cold Iron Pictures|Archer Gray,8/7/15,186,6.8,2015,1839999.19040035,1358841.24210985,loss
1.036825,0.0,0,0,0,Pay the Ghost,Uli Edel,94,Horror|Thriller,Voltage Films|Midnight Kitchen Productions,9/16/15,114,5.3,2015,0.0,0.0,at cost
1.02762,0.0,0,0,0,The Voices,Marjane Satrapi,101,Horror|Thriller|Comedy|Crime,Studio Babelsberg|Mandalay Vision|1984 Private Defense Contractors,2/6/15,371,6.0,2015,0.0,0.0,at cost
1.021441,3352102.24507501,3643591,0,3643591,Last Knights,Kazuaki Kiriya,115,Action|Adventure,Czech Anglo Productions|Luka Productions,4/3/15,237,6.3,2015,0.0,3352102.24507501,profit
1.008474,-11039995.1424021,-12000000,12000000,0,Il racconto dei racconti,Matteo Garrone,125,Romance|Fantasy|Horror,HanWay Films|Rai Cinema|Le Pacte|Fonds Eurimages du Conseil de l'Europe|Recorded Picture Company (RPC),5/14/15,211,5.7,2015,11039995.1424021,0.0,loss
1.007054,15079790.644892098,16391084,11000000,27391084,Irrational Man,Woody Allen,95,Mystery|Drama,Sony Pictures|Gravier Productions,7/17/15,319,6.1,2015,10119995.5472019,25199786.192094,profit
0.973316,-13799993.9280026,-15000000,15000000,0,Queen of the Desert,Werner Herzog,128,Drama|History,Benaroya Pictures|H Films|Raslan Company of America,9/3/15,30,6.0,2015,13799993.9280026,0.0,loss
0.956096,21459292.317911305,23325328,18000000,41325328,Ricki and the Flash,Jonathan Demme,100,Comedy|Drama|Music,Columbia TriStar|Clinica Estetico|LStar Capital,7/10/15,152,5.5,2015,16559992.7136032,38019285.0315145,profit
0.953647,0.0,0,0,0,Miss You Already,Catherine Hardwicke,112,Comedy|Drama|Romance,S Films|New Sparta Films,9/12/15,139,7.2,2015,0.0,0.0,at cost
0.953046,-579617.224968421,-630019,630019,0,Kung Fury,David Sandberg,31,Action|Comedy|Science Fiction|Fantasy,Laser Unicorns,5/28/15,487,7.7,2015,579617.224968421,0.0,loss
0.950793,44411299.6190282,48273173,12000000,60273173,The Perfect Guy,David M. Rosenthal,100,Drama|Thriller,Screen Gems,9/11/15,122,5.6,2015,11039995.1424021,55451294.7614303,profit
0.938432,1781601.29609542,1936524,0,1936524,A Bigger Splash,Luca Guadagnino,120,Crime|Drama|Mystery|Thriller,StudioCanal|Ministero per i Beni e le AttivitÃ  Culturali (MiBAC)|Frenesy Film Company|Sensi Contemporanei Cinema e Audiovisivo|Cota Film,11/26/15,69,5.8,2015,0.0,1781601.29609542,profit
0.93762,-2219512.82341436,-2412515,10000000,7587485,While We're Young,Noah Baumbach,97,Drama|Comedy,Scott Rudin Productions|A24,3/27/15,265,5.9,2015,9199995.95200178,6980483.12858742,loss
0.927339,61190509.8361757,66511453,40000000,106511453,Get Hard,Etan Cohen,100,Comedy,Gary Sanchez Productions|Warner Bros.,3/26/15,661,5.9,2015,36799983.8080071,97990493.6441828,profit
0.91704,0.0,0,0,0,Kidnapping Mr. Heineken,Daniel Alfredson,95,Drama|Action|Crime|Thriller,Umedia|Informant Europe SPRL|European Film Company,3/12/15,131,5.8,2015,0.0,0.0,at cost
0.913085,-55199975.7120106,-60000000,60000000,0,The Ridiculous 6,Frank Coraci,119,Comedy|Western,Happy Madison Productions,12/11/15,252,4.8,2015,55199975.7120106,0.0,loss
0.90686,0.0,0,0,0,Kill Me Three Times,Kriv Stenders,90,Comedy|Thriller,Parabolic Pictures|Stable Way Entertainment|Cargo Films|Media House Capital,4/10/15,96,5.1,2015,0.0,0.0,at cost
0.906036,-89494.80062229931,-97277,25000000,24902723,The 33,Patricia Riggen,120,History|Drama,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle,8/6/15,262,5.8,2015,22999989.8800044,22910495.0793821,loss
0.898295999999999,1842225.5894207992,2002420,14000000,16002420,Suffragette,Sarah Gavron,106,Drama|History,Ruby Films|PathÃ©|Film4,10/16/15,231,7.1,2015,12879994.3328024,14722219.9222232,profit
0.894477,0.0,0,0,0,45 Years,Andrew Haigh,95,Drama,The Bureau,8/28/15,167,6.0,2015,0.0,0.0,at cost
0.880937999999999,4712320.726578839,5122090,6000000,11122090,We Are Your Friends,Max Joseph,96,Drama|Music|Romance,Working Title Films,8/26/15,412,6.2,2015,5519997.57120106,10232318.2977799,profit
0.880268,5588.99754084108,6075,0,6075,Barely Lethal,Kyle Newman,96,Adventure|Action|Comedy,A24,4/30/15,215,5.5,2015,0.0,5588.99754084108,profit
0.874641,12137055.0996957,13192457,0,13192457,Macbeth,Justin Kurzel,113,History|Drama|War,Studio Canal|See-Saw Films|Creative Scotland|Film4|Anton Capital Entertainment (ACE),8/16/15,269,6.4,2015,0.0,12137055.0996957,profit
0.872149,15432.9932094829,16775,0,16775,Extraction,Steven C. Miller,83,Action|Thriller,Emmett/Furla Films|Oasis Films|Aperture Entertainment|Twirly Films Limited,12/18/15,57,4.2,2015,0.0,15432.9932094829,profit
0.861179,0.0,0,0,0,Jenny's Wedding,Mary Agnes Donoghue,94,Comedy|Drama,MM Productions|Merced Media Partners|PalmStar Media,7/31/15,92,5.2,2015,0.0,0.0,at cost
0.848748,0.0,0,0,0,Descendants,Kenny Ortega,112,Music|Action|Adventure|Comedy|Family,Walt Disney Television,7/31/15,262,6.7,2015,0.0,0.0,at cost
0.843174,0.0,0,0,0,Tumbledown,Sean Mewshaw,105,Music|Romance|Comedy,Echo Films|Bron Studios|Hahnscape,4/18/15,22,6.6,2015,0.0,0.0,at cost
0.842202,27811566.6029106,30229977,0,30229977,Far from the Madding Crowd,Thomas Vinterberg,119,Romance|Drama,Fox Searchlight Pictures|DNA Films|BBC Films,5/1/15,220,6.9,2015,0.0,27811566.6029106,profit
0.836940999999999,2762652.06443309,3002884,0,3002884,The End of the Tour,James Ponsoldt,106,Drama,A24,7/31/15,126,7.3,2015,0.0,2762652.06443309,profit
0.832487,69899973.96401142,75978266,10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,122,Drama|Comedy,Participant Media|Fox Searchlight|Blueprint Pictures,2/26/15,196,6.4,2015,9199995.95200178,79099969.9160132,profit
0.829111,-12493301.02294749,-13579681,20000000,6420319,Little Boy,Alejandro Monteverde,106,Comedy|Drama|War,Metanoia Films,4/23/15,113,7.1,2015,18399991.9040035,5906690.88105601,loss
0.821443,0.0,0,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,48,Action|Adventure|Animation|Family,Warner Bros. Animation,2/10/15,14,6.4,2015,0.0,0.0,at cost
0.820691,1827684.9958186,1986615,0,1986615,Remember,Atom Egoyan,94,Drama|Thriller,Serendipity Point Films|Egoli Tossell Film AG,10/23/15,75,7.7,2015,0.0,1827684.9958186,profit
0.814206,-9889977.248410005,-10749980,37000000,26250020,Aloha,Cameron Crowe,105,Adventure|Comedy|Romance,Columbia Pictures|Vinyl Films|Regency Enterprises|Sony Pictures Entertainment (SPE)|RatPac Entertainment,5/27/15,469,5.2,2015,34039985.0224065,24150007.7739965,loss
0.813893,-23919989.4752046,-26000000,26000000,0,Accidental Love,David O. Russell|Stephen Greene,100,Romance|Comedy,K. JAM Media,2/10/15,64,3.6,2015,23919989.4752046,0.0,loss
0.810667,0.0,0,0,0,Halo: The Fall of Reach,Ian Kirby,67,Action|Animation|Science Fiction,343 Industries|The Sequence Group,10/27/15,32,5.3,2015,0.0,0.0,at cost
0.795762,-19317911.38011891,-20997739,28000000,7002261,Our Brand Is Crisis,David Gordon Green,108,Drama|Comedy,Participant Media|Smokehouse Pictures,9/11/15,122,5.7,2015,25759988.6656049,6442077.28548599,loss
0.792471,0.0,0,0,0,Into the Forest,Patricia Rozema,101,Drama|Science Fiction,Rhombus Media|Bron Studios,6/3/15,57,5.1,2015,0.0,0.0,at cost
0.787968999999999,213197.946192903,231737,0,231737,The Invitation,Karyn Kusama,100,Thriller,Pandastorm Pictures,3/13/15,192,6.4,2015,0.0,213197.946192903,profit
0.781809,0.0,0,0,0,The Benefactor,Andrew Renzi,90,Drama,KSM,4/17/15,55,4.5,2015,0.0,0.0,at cost
0.773909,0.0,0,0,0,Open Season: Scared Silly,David Feiss,85,Animation|Comedy|Family|Adventure,Sony Pictures Animation,12/31/15,33,5.6,2015,0.0,0.0,at cost
0.77107,123787.785533374,134552,0,134552,Cop Car,Jon Watts,86,Thriller,Park Pictures|Audax Films|Dark Arts Film|End Cue,8/7/15,174,5.5,2015,0.0,123787.785533374,profit
0.768138,0.0,0,0,0,Mojave,William Monahan,93,Thriller,Atlas Independent|Henceforth Pictures|Highland Film Group|MICA Entertainment,4/18/15,17,4.3,2015,0.0,0.0,at cost
0.758133,2956985.41892641,3214116,0,3214116,Sleeping with Other People,Leslye Headland,100,Comedy,Sidney Kimmel Entertainment|Gary Sanchez Productions|IM Global,6/26/15,197,6.2,2015,0.0,2956985.41892641,profit
0.747541,-10119995.5472019,-11000000,11000000,0,Forsaken,Jon Cassar,90,Western|Drama,Minds Eye Entertainment|Panacea Entertainment|Moving Pictures Media,9/16/15,53,5.6,2015,10119995.5472019,0.0,loss
0.738404,7740089.0743608,8413144,0,8413144,Amy,Asif Kapadia,128,Documentary|Music,On The Corner Films|Universal Music,7/3/15,345,7.5,2015,0.0,7740089.0743608,profit
0.7299,0.0,0,0,0,Madame Bovary,Sophie Barthes,118,Drama,A Company Filmproduktionsgesellschaft|Aleph Motion Pictures|Aden Film,6/4/15,52,5.3,2015,0.0,0.0,at cost
0.719407,0.0,0,0,0,The Hallow,Corin Hardy,97,Fantasy|Horror,Prescience|Bord Scannan na hEireann / Irish Film Board|Fantastic Films|Altitude Film Entertainment|Occupant Entertainment,11/6/15,122,4.9,2015,0.0,0.0,at cost
0.714131,0.0,0,0,0,Barbie in Princess Power,Zeke Norton,74,Family|Animation,Mattel Playground Productions,1/29/15,13,5.5,2015,0.0,0.0,at cost
0.707355,0.0,0,0,0,Howl,Paul Hyett,89,Horror,Starchild Pictures,10/1/15,62,4.9,2015,0.0,0.0,at cost
0.706023,-5912529.198487146,-6426665,7000000,573335,Freeheld,Peter Sollett,103,Romance|Drama,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,10/2/15,86,7.1,2015,6439997.16640124,527467.967914094,loss
0.701369999999999,0.0,0,0,0,Man Up,Ben Palmer,88,Romance|Comedy,Big Talk Productions|StudioCanal,5/29/15,264,6.5,2015,0.0,0.0,at cost
0.699932,-2120351.587045298,-2304731,3000000,695269,Love,Gaspar NoÃ©,134,Drama|Romance,Wild Bunch|Les CinÃ©mas de la Zone|Rectangle Productions|Scope Pictures|RT Features,7/6/15,307,4.7,2015,2759998.78560053,639647.198555232,loss
0.69957,-6493767.462742319,-7058446,9600000,2541554,Truth,James Vanderbilt,121,Drama,Echo Lake Entertainment|RatPac Entertainment|Mythology Entertainment (II),9/12/15,89,6.4,2015,8831996.11392171,2338228.65117939,loss
0.696184,0.0,0,0,0,Return to Sender,Fouad Mikati,95,Thriller,Voltage Pictures|Arrow Films|Boo Pictures,5/31/15,88,5.0,2015,0.0,0.0,at cost
0.690479,768891.501687739,835752,10000000,10835752,Danny Collins,Dan Fogelman,107,Comedy|Drama|Music,Big Indie Pictures|ShivHans Pictures,3/20/15,114,6.6,2015,9199995.95200178,9968887.45368952,profit
0.689578999999999,-11020984.27076685,-11979336,15000000,3020664,Rock the Kasbah,Barry Levinson,100,Comedy|Music|War,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,10/22/15,56,5.1,2015,13799993.9280026,2779009.65723575,loss
